text,count,percentage
https://simpa.readthedocs.io/en/develop/?badge=develop,1,0.43
https://jakobrunge.github.io/tigramite/,1,0.43
https://spex-xray.github.io/pyspextools/,1,0.43
https://team-raddish.github.io/ParticleDA.jl/dev/,1,0.43
https://tamarin-prover.github.io/manual/index.html,1,0.43
https://chase-library.github.io/ChASE/quick-start.html,1,0.43
https://www.gymlibrary.dev/,1,0.43
https://jupyterhub.readthedocs.io,1,0.43
https://media.readthedocs.org/pdf/jupyter/latest/jupyter.pdf,1,0.43
https://jupyter.readthedocs.io/en/latest/index.html,1,0.43
https://wam2layers.readthedocs.io/en/latest/?badge=latest,1,0.43
https://wam2layers.readthedocs.io/en/latest/,1,0.43
https://jumpdiff.readthedocs.io/,1,0.43
https://esmvaltool.readthedocs.io/en/latest/?badge=latest,1,0.43
https://era5cli.readthedocs.io/en/stable/?badge=stable,1,0.43
https://era5cli.readthedocs.io,1,0.43
https://wadpac.github.io/GGIR/,1,0.43
https://ukis-pysat.readthedocs.io/en/latest/,1,0.43
https://openms.readthedocs.io/en/latest,1,0.43
https://cocos-map.readthedocs.io/en/latest/?version=latest,1,0.43
http://www.openms.de/current_doxygen/html/,1,0.43
https://qmflows.readthedocs.io/en/latest/?badge=latest,1,0.43
https://qmflows.readthedocs.io/en/latest/,1,0.43
https://varfish-server.readthedocs.io/en/latest/?badge=latest,1,0.43
https://varfish-server.readthedocs.io/en/latest/,1,0.43
https://heat.readthedocs.io/en/latest/?badge=latest,1,0.43
https://heat.readthedocs.io/,1,0.43
https://minion-py.readthedocs.io/en/latest/,1,0.43
https://minion-py.readthedocs.io/,1,0.43
https://fastscape.readthedocs.io/en/latest/,1,0.43
https://keyproject.github.io/key-docs/,1,0.43
https://seisbench.readthedocs.io/en/latest/,1,0.43
https://seisbench.readthedocs.io/,1,0.43
https://github.com/ANNUBS/annubes/blob/main/README.dev.md,1,0.43
https://simcats.readthedocs.io,1,0.43
https://mala-project.github.io/mala/,1,0.43
https://github.com/jplag/JPlag/wiki,1,0.43
https://grafana.com/docs/,1,0.43
https://muscle3.readthedocs.io/en/develop/?badge=develop,1,0.43
